CustomerID,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
200528.0,1,50.0,3.0,14.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,0.0,21796.0,0,1,1,Deluxe,0,2
200540.0,1,28.0,1.0,6.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,0.0,17216.0,1,2,0,Basic,2,1
200547.0,1,42.0,1.0,25.0,2.0,2.0,3.0,7.0,1.0,3.0,1.0,1.0,17759.0,0,3,1,Basic,1,1
200562.0,1,33.0,1.0,6.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,17686.0,1,2,1,Basic,2,1
200566.0,1,47.0,3.0,33.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,21397.0,0,2,0,Deluxe,3,2
200568.0,1,55.0,1.0,8.0,3.0,3.0,5.0,6.0,1.0,2.0,1.0,1.1872666943177106,34859.0,1,3,1,King,0,4
200573.0,1,26.0,3.0,14.0,2.0,4.0,5.0,7.0,0.0,3.0,1.0,1.0,20326.0,1,1,1,Deluxe,2,2
200585.0,1,23.0,1.0,12.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,16601.0,1,2,1,Basic,0,1
200589.0,1,29.0,1.0,6.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,17319.0,1,2,0,Basic,0,1
200591.0,1,33.0,3.0,22.0,3.0,3.0,5.0,6.0,0.0,3.0,1.0,0.0,20324.0,1,3,0,Deluxe,2,2
200595.0,1,58.0,1.0,8.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,34246.0,1,2,1,King,2,4
200598.0,1,28.0,1.0,15.490834591330602,2.0,3.0,3.0,7.0,0.0,3.0,0.0,0.0,23619.85349087003,1,3,1,Basic,2,1
200607.0,1,49.0,3.0,17.0,2.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,22654.0,1,3,0,Standard,0,3
200608.0,1,55.0,3.0,8.0,2.0,3.0,3.0,5.0,0.0,2.0,0.0,1.0,20160.0,1,3,1,Deluxe,2,2
200614.0,1,26.0,1.0,11.0,2.0,4.0,3.0,2.0,1.0,2.0,0.0,1.0,17366.0,0,3,0,Basic,0,1
200636.0,1,35.0,1.0,31.0,3.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,17022.0,0,2,0,Basic,1,1
200645.0,1,29.0,3.0,6.0,2.0,4.0,3.0,7.0,1.0,2.0,0.0,1.0,17800.0,1,3,0,Basic,1,1
200656.0,1,32.0,1.0,31.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,17795.0,1,2,1,Basic,2,1
200660.0,1,58.0,1.0,8.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,17380.0,0,2,1,Basic,1,1
200662.0,1,20.0,3.0,8.0,2.0,4.0,3.0,2.0,0.0,4.0,0.0,1.0,17044.0,1,3,0,Basic,2,1
200663.0,1,21.0,1.0,24.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,17693.0,1,2,0,Basic,2,1
200666.0,1,37.62226512226512,1.0,9.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,23619.85349087003,1,2,0,Deluxe,0,2
200667.0,1,41.0,1.0,8.0,2.0,5.0,3.0,5.0,1.0,3.0,0.0,0.0,17778.0,1,2,0,Basic,1,1
200669.0,1,39.0,1.0,12.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,17404.0,1,3,1,Basic,0,1
200683.0,1,25.0,3.0,25.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,17413.0,1,3,1,Basic,0,1
200688.0,1,19.0,3.0,27.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,17121.0,1,2,1,Basic,2,1
200689.0,1,20.0,1.0,10.0,2.0,3.0,5.0,2.0,0.0,3.0,1.0,1.0,17973.0,1,1,1,Basic,2,1
200693.0,1,36.0,3.0,9.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,25325.0,1,2,1,Standard,0,3
200695.0,1,37.0,3.0,6.0,2.0,4.0,3.0,6.0,0.0,2.0,1.0,1.0,25609.0,1,2,1,Standard,0,3
200700.0,1,58.0,1.0,8.0,2.0,3.0,3.0,5.0,0.0,2.0,1.0,1.0,17479.0,1,1,1,Basic,2,1
200706.0,1,40.0,3.0,30.0,3.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,28194.0,0,2,0,Super Deluxe,3,0
200709.0,1,31.0,1.0,15.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0,0.0,17321.0,0,3,1,Basic,2,1
200711.0,1,29.0,1.0,16.0,3.0,4.0,5.0,7.0,1.0,5.0,1.0,1.0,17404.0,1,2,0,Basic,2,1
200720.0,1,30.0,1.0,28.0,2.0,3.0,3.0,5.0,1.0,2.0,0.0,1.0,17132.0,1,2,0,Basic,0,1
200725.0,1,37.62226512226512,1.0,20.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,23619.85349087003,1,2,1,Basic,1,1
200731.0,1,20.0,1.0,17.0,3.0,4.0,5.0,2.0,1.0,3.0,0.0,1.0,17600.0,1,3,0,Basic,2,1
200732.0,1,30.0,1.0,11.0,2.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,17422.0,0,3,0,Basic,2,1
200744.0,1,37.0,1.0,15.490834591330602,3.0,5.0,4.0,6.0,0.0,4.0,1.0,0.0,19777.0,1,3,0,Deluxe,0,2
200748.0,1,26.0,3.0,35.0,3.0,3.708445178608301,5.0,1.0,0.0,3.0,0.0,0.0,19969.0,0,3,1,Deluxe,2,2
200749.0,1,52.0,3.0,8.0,2.0,5.0,3.0,2.0,0.0,3.0,1.0,1.1872666943177106,34845.0,1,3,0,King,0,4
200752.0,1,36.0,1.0,22.0,2.0,1.0,5.0,2.0,0.0,2.0,1.0,0.0,17743.0,1,2,0,Basic,2,1
200761.0,1,36.0,1.0,15.490834591330602,2.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,19834.0,1,2,1,Deluxe,1,2
200762.0,1,26.0,1.0,8.0,2.0,3.0,5.0,7.0,1.0,5.0,1.0,0.0,17042.0,0,2,1,Basic,0,1
200776.0,1,20.0,3.0,15.0,2.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0,17323.0,0,3,0,Basic,2,1
200777.0,1,21.0,1.0,16.0,2.0,4.0,5.0,2.0,0.0,3.0,1.0,0.0,16416.0,1,2,0,Basic,2,1
200779.0,1,51.0,1.0,10.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,17461.0,1,2,1,Basic,0,1
200780.0,1,28.0,1.0,30.0,3.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,23722.0,0,1,1,Standard,3,3
200789.0,1,44.0,2.0,6.0,3.0,4.0,5.0,1.0,0.0,4.0,1.0,0.0,25482.0,1,3,1,Standard,0,3
200791.0,1,35.0,3.0,10.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,24582.0,1,1,1,Standard,3,3
200792.0,1,33.0,1.0,15.490834591330602,2.0,4.0,3.0,2.0,0.0,5.0,1.0,0.0,19508.0,0,3,0,Deluxe,2,2
200796.0,1,37.62226512226512,1.0,10.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,18691.0,1,1,1,Basic,0,1
200797.0,1,26.0,1.0,27.0,2.0,3.0,3.0,2.0,0.0,5.0,1.0,1.0,17377.0,1,3,1,Basic,1,1
200798.0,1,33.0,1.0,31.0,2.0,4.0,4.0,5.0,1.0,4.0,0.0,0.0,17313.0,1,3,1,Basic,2,1
200800.0,1,28.0,1.0,6.0,2.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,17596.0,0,3,1,Basic,1,1
200801.0,1,50.0,3.0,15.490834591330602,2.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,19728.0,0,2,1,Deluxe,2,2
200813.0,1,39.0,1.0,8.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,27169.0,0,2,1,Super Deluxe,1,0
200828.0,1,18.0,1.0,14.0,3.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,16904.0,0,3,1,Basic,2,1
200829.0,1,33.0,3.0,15.0,3.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,23224.0,1,3,0,Deluxe,3,2
200831.0,1,31.0,1.0,21.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,2.0,17610.0,0,3,1,Basic,0,1
200836.0,1,29.0,3.0,29.0,2.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0,22336.0,1,2,0,Standard,0,3
200838.0,1,42.0,3.0,18.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,28758.0,0,2,1,Super Deluxe,2,0
200842.0,1,28.0,1.0,18.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,0.0,17515.0,1,2,0,Basic,0,1
200849.0,1,43.0,3.0,15.0,2.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,20346.0,1,3,0,Deluxe,2,2
200857.0,1,44.0,1.0,16.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,17936.0,1,2,1,Basic,2,1
200860.0,1,22.0,1.0,9.0,2.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,17853.0,0,2,1,Basic,0,1
200864.0,1,41.0,1.0,11.0,3.0,4.0,5.0,7.0,0.0,3.0,1.0,0.0,17107.0,0,2,1,Basic,1,1
200871.0,1,24.0,1.0,23.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,17210.0,1,2,0,Basic,0,1
200892.0,1,19.0,1.0,16.0,3.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,16859.0,0,3,0,Basic,2,1
200911.0,1,25.0,3.0,30.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,16118.0,0,2,1,Basic,2,1
200913.0,1,45.0,3.0,8.0,3.0,5.0,4.0,3.0,1.0,5.0,0.0,2.0,33824.0,1,3,0,King,2,4
200915.0,1,21.0,1.0,16.0,2.0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,17625.0,0,2,0,Basic,2,1
200928.0,1,44.0,1.0,21.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,22978.0,1,3,0,Standard,0,3
200932.0,1,29.0,1.0,13.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,18339.0,1,1,0,Basic,1,1
200939.0,1,32.0,1.0,15.490834591330602,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,19883.0,1,2,1,Deluxe,0,2
200940.0,1,37.62226512226512,1.0,29.0,3.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,23619.85349087003,1,3,1,Basic,2,1
200946.0,1,40.0,3.0,31.0,2.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,24094.0,1,3,1,Standard,3,3
200947.0,1,52.0,3.0,11.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,23446.0,1,2,1,Standard,3,3
200952.0,1,31.0,3.0,6.0,2.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,17302.0,0,2,0,Basic,2,1
200953.0,1,44.0,1.0,9.0,2.0,3.0,5.0,5.0,0.0,5.0,1.0,1.0,17362.0,1,2,1,Basic,0,1
200966.0,1,58.0,1.0,13.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,0.0,25008.0,1,3,0,Standard,0,3
200975.0,1,55.0,3.0,19.0,2.0,1.0,3.0,7.0,1.0,3.0,1.0,1.0,28695.0,1,3,1,Super Deluxe,2,0
200980.0,1,31.0,3.0,8.0,2.0,4.0,3.0,1.0,0.0,5.0,0.0,1.0,17785.0,0,2,0,Basic,2,1
200981.0,1,35.0,3.0,15.490834591330602,3.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,19614.0,0,3,0,Deluxe,0,2
200985.0,1,31.0,1.0,28.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,21179.0,1,3,1,Deluxe,0,2
200997.0,1,27.0,1.0,23.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,17394.0,1,2,0,Basic,2,1
201006.0,1,49.0,1.0,15.490834591330602,3.0,4.0,5.0,4.0,0.0,3.0,0.0,1.0,23619.85349087003,0,2,1,Deluxe,2,2
201007.0,1,29.0,1.0,20.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,0.0,22553.0,0,2,0,Standard,3,3
201012.0,1,31.0,3.0,6.0,2.0,5.0,3.0,2.0,0.0,3.0,1.0,1.0,16359.0,0,2,0,Basic,2,1
201016.0,1,31.0,1.0,14.0,2.0,4.0,4.0,2.0,0.0,4.0,0.0,1.0,16261.0,1,2,0,Basic,2,1
201021.0,1,25.0,3.0,15.490834591330602,3.0,4.0,5.0,4.0,0.0,1.0,1.0,0.0,23619.85349087003,1,2,1,Basic,0,1
201031.0,1,46.0,3.0,15.0,2.0,3.0,3.0,5.0,0.0,3.0,0.0,1.0,25096.0,1,3,1,Standard,1,3
201032.0,1,37.62226512226512,1.0,8.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,0.0,18646.0,0,2,0,Basic,2,1
201033.0,1,31.0,1.0,6.0,3.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,22446.0,0,2,0,Standard,3,3
201036.0,1,37.62226512226512,1.0,8.0,3.0,3.0,3.0,7.0,1.0,3.0,1.0,1.0,23619.85349087003,0,2,1,Basic,0,1
201039.0,1,34.0,2.0,15.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,17742.0,1,1,0,Basic,0,1
201056.0,1,28.0,3.0,6.0,3.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,17909.0,0,1,1,Basic,0,1
201057.0,1,29.0,3.0,19.0,2.0,3.0,4.0,6.0,0.0,3.0,0.0,1.0,20765.0,0,1,0,Deluxe,2,2
201058.0,1,34.0,3.0,15.490834591330602,2.0,4.0,4.0,1.0,1.0,5.0,1.0,0.0,19599.0,1,3,0,Deluxe,2,2
201060.0,1,24.0,1.0,15.0,2.0,3.0,5.0,3.0,1.0,3.0,0.0,1.0,18172.0,0,3,1,Basic,2,1
201068.0,1,28.0,1.0,8.0,2.0,4.0,5.0,1.0,0.0,4.0,0.0,0.0,17561.0,0,3,1,Basic,2,1
201077.0,1,29.0,1.0,6.0,3.0,4.0,5.0,7.0,0.0,3.0,0.0,2.0,17362.0,1,1,1,Basic,2,1
201083.0,1,40.0,1.0,15.0,2.0,3.0,5.0,4.0,0.0,1.0,1.0,1.0,17018.0,1,2,1,Basic,2,1
201085.0,1,37.62226512226512,1.0,9.0,2.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,23619.85349087003,0,2,0,Basic,2,1
201106.0,1,30.0,3.0,6.0,3.0,4.0,5.0,2.0,0.0,4.0,1.0,1.0,24714.0,1,2,1,Deluxe,1,2
201110.0,1,35.0,1.0,8.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,17074.0,1,2,0,Basic,1,1
201111.0,1,53.0,1.0,8.0,3.0,4.0,3.0,1.0,0.0,5.0,1.0,2.0,25169.0,1,1,0,Standard,1,3
201112.0,1,38.0,1.0,15.490834591330602,2.0,3.0,4.0,5.0,0.0,4.0,0.0,0.0,19855.0,1,3,1,Deluxe,1,2
201136.0,1,28.0,1.0,30.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,17408.0,1,3,1,Basic,1,1
201153.0,1,18.0,3.0,9.0,3.0,3.0,3.0,2.0,1.0,5.0,0.0,1.0,16569.0,0,3,0,Basic,2,1
